,AUC,Pos.vs.Neg.,Cutoff-Threshold,Sensitivity,Specificity,Test,p-value
original_glcm_MCC,0.903114556004994,<,0.6048360068789693,0.8381051535658511,0.8378541289933695,mann-whitney U-test,0.0
squareroot_firstorder_RobustMeanAbsoluteDeviation,0.8771517120346515,<,15.603129767552057,0.8110359187922956,0.8107293550331525,mann-whitney U-test,0.0
squareroot_firstorder_Skewness,0.8689987477011639,>,2.2625623729732864,0.7974683544303798,0.7980218636127017,mann-whitney U-test,0.0
original_glcm_SumEntropy,0.8948978941862396,<,3.298310630272846,0.8386257157730349,0.8390596745027125,mann-whitney U-test,0.0
original_glcm_SumSquares,0.894384235154799,<,2.4777690218090447,0.8396668401874023,0.840867992766727,mann-whitney U-test,0.0
exponential_firstorder_90Percentile,0.8716432915722578,<,0.772625483836499,0.7990629880270692,0.7986738999397227,mann-whitney U-test,0.0
original_glrlm_GrayLevelNonUniformityNormalized,0.870327295251023,>,0.1934902856123206,0.8119349005424955,0.810515356585112,mann-whitney U-test,0.0
original_glrlm_GrayLevelVariance,0.8701609914717539,<,2.80128819613238,0.812597605413847,0.812537673297167,mann-whitney U-test,0.0
exponential_firstorder_InterquartileRange,0.8835098506748953,<,0.1888193586183471,0.8105153565851119,0.810126582278481,mann-whitney U-test,0.0
original_gldm_DependenceEntropy,0.8828866821737097,<,5.091168823956618,0.8250910983862572,0.8251959011452682,mann-whitney U-test,0.0
original_glcm_JointEntropy,0.8798182205558374,<,4.639002339310106,0.8240499739718896,0.8239903556359253,mann-whitney U-test,0.0
squareroot_firstorder_Variance,0.8649133227840257,<,1834.5588578358768,0.8016657990629881,0.8016877637130801,mann-whitney U-test,0.0
exponential_firstorder_MeanAbsoluteDeviation,0.8864320904792968,<,0.1393294565212759,0.8209266007287871,0.8209764918625678,mann-whitney U-test,0.0
wavelet2-LL_glcm_ClusterTendency,0.8734977356014658,<,141.9183883713526,0.8079125455491931,0.8071127185051236,mann-whitney U-test,0.0
logarithm_firstorder_Skewness,0.8853134622281759,>,3.563437005920816,0.812537673297167,0.8120770432066632,mann-whitney U-test,0.0
log-sigma-2-mm-3D_firstorder_10Percentile,0.8922953969310363,>,1.8663689851760863,0.8264014466546112,0.8261322228006247,mann-whitney U-test,0.0
squareroot_firstorder_Kurtosis,0.8994150813680463,>,9.910149362180144,0.8245931283905967,0.8240499739718896,mann-whitney U-test,0.0
logarithm_firstorder_RobustMeanAbsoluteDeviation,0.8681003935123954,<,15.704950469057872,0.7943779281624154,0.7944544906570223,mann-whitney U-test,0.0
logarithm_firstorder_MeanAbsoluteDeviation,0.8661034930383041,<,38.963071715394165,0.8016657990629881,0.8016877637130801,mann-whitney U-test,0.0
squareroot_firstorder_MeanAbsoluteDeviation,0.874314506804178,<,27.865662264286943,0.8094742321707444,0.807715491259795,mann-whitney U-test,0.0
logarithm_firstorder_RootMeanSquared,0.8720568545554214,<,127.76563724102463,0.8021863612701717,0.8022905364677517,mann-whitney U-test,0.0
logarithm_firstorder_Kurtosis,0.8880634364197119,>,17.22168142757789,0.8107293550331525,0.8115564809994794,mann-whitney U-test,0.0
squareroot_gldm_GrayLevelVariance,0.864842094561584,<,11.703145922179807,0.8011452368558043,0.8010849909584087,mann-whitney U-test,0.0
logarithm_firstorder_90Percentile,0.8807247330432116,<,-157.69862178329754,0.8105153565851119,0.810126582278481,mann-whitney U-test,0.0
squareroot_firstorder_90Percentile,0.889913801299617,<,-74.51214886426624,0.8172826652785008,0.8173598553345389,mann-whitney U-test,0.0
log-sigma-0-6-mm-3D_firstorder_10Percentile,0.8900512372530507,>,-5.142714023590088,0.8215792646172393,0.8214471629359709,mann-whitney U-test,0.0
original_gldm_GrayLevelVariance,0.8806786072780182,<,2.520008800608428,0.8230088495575221,0.8233875828812538,mann-whitney U-test,0.0
original_glrlm_RunEntropy,0.8889708902492328,<,3.8640242093898127,0.8240499739718896,0.8233875828812538,mann-whitney U-test,0.0
squareroot_ngtdm_Contrast,0.8819933484763907,<,0.0509405080866957,0.8094742321707444,0.8095238095238095,mann-whitney U-test,0.0
squareroot_gldm_DependenceEntropy,0.8639719806372197,<,5.397351393569435,0.8011452368558043,0.8004822182037372,mann-whitney U-test,1.29607869829989e-309
squareroot_glrlm_LongRunHighGrayLevelEmphasis,0.8638323482187767,<,74.48665327076658,0.7891723060905779,0.7884267631103075,mann-whitney U-test,2.230840594337796e-309
logarithm_glcm_SumAverage,0.8637697489660141,<,10.37790349950175,0.7964601769911505,0.7956600361663653,mann-whitney U-test,2.84556432670505e-309
logarithm_glcm_JointAverage,0.8637697489660141,<,5.188951749750856,0.7964601769911505,0.7956600361663653,mann-whitney U-test,2.84556432670505e-309
exponential_firstorder_Variance,0.8636494140615807,<,0.04424293698173,0.8016657990629881,0.8016877637130801,mann-whitney U-test,4.54260504625852e-309
logarithm_firstorder_Energy,0.8634325915870997,<,128160152.2881684,0.797501301405518,0.7974683544303798,mann-whitney U-test,1.0547562566082236e-308
original_firstorder_Uniformity,0.8623698163033556,>,0.2130205110187998,0.8022905364677516,0.8011452368558043,mann-whitney U-test,6.504800429667825e-307
squareroot_glrlm_GrayLevelVariance,0.8620277953233495,<,13.521281383035047,0.799583550234253,0.7992766726943942,mann-whitney U-test,2.4445695570120775e-306
logarithm_gldm_LargeDependenceHighGrayLevelEmphasis,0.8617297036435274,<,223.11135164389125,0.7964601769911505,0.7962628089210367,mann-whitney U-test,7.742469140080609e-306
squareroot_glszm_GrayLevelNonUniformityNormalized,0.8614407116044581,>,0.1072265276790947,0.8040988547317661,0.8047891723060906,mann-whitney U-test,2.3652637145555007e-305
logarithm_firstorder_TotalEnergy,0.861271270018033,<,239956643.4368049,0.7938573659552316,0.7938517179023508,mann-whitney U-test,4.550555682435714e-305
original_glcm_Autocorrelation,0.861026834840579,<,16.36084408882815,0.7912545549193128,0.7896323086196504,mann-whitney U-test,1.1689420276898849e-304
squareroot_firstorder_RootMeanSquared,0.8605969552602042,<,190.4447256012986,0.7891723060905779,0.7902350813743219,mann-whitney U-test,6.133331731067862e-304
wavelet2-HL_firstorder_10Percentile,0.860308590782566,>,-8.557587493206828,0.7860156720916215,0.7855283706402916,mann-whitney U-test,1.8626439646585862e-303
wavelet2-LL_glcm_SumSquares,0.8601871576456279,<,45.81940127781832,0.7907339927121291,0.7908378541289933,mann-whitney U-test,2.9728432487960263e-303
logarithm_glcm_SumEntropy,0.8594521263193302,<,4.062321407233561,0.7943779281624154,0.7944544906570223,mann-whitney U-test,5.020206251204426e-302
squareroot_glcm_JointEntropy,0.8589022256152377,<,5.801620810862627,0.7959396147839667,0.7962628089210367,mann-whitney U-test,4.144324351401723e-301
logarithm_glszm_GrayLevelNonUniformityNormalized,0.8578402347832826,>,0.0980456163150336,0.8047016274864376,0.8053097345132744,mann-whitney U-test,2.420569785657598e-299
squareroot_glcm_SumAverage,0.8573559142487508,<,10.014883172866138,0.786569495054659,0.786618444846293,mann-whitney U-test,1.5409104353483958e-298
squareroot_glcm_JointAverage,0.8573559142487508,<,5.007441586433068,0.786569495054659,0.786618444846293,mann-whitney U-test,1.5409104353483958e-298
original_glszm_ZoneEntropy,0.8566364150678755,<,5.5025330614152965,0.7824049973971889,0.781796262808921,mann-whitney U-test,2.3986782707231333e-297
log-sigma-3-mm-3D_firstorder_10Percentile,0.8563593466959989,>,11.222754669189452,0.7769740807715492,0.7766788131181677,mann-whitney U-test,6.8933202627039e-297
squareroot_glcm_InverseVariance,0.8563270272822918,>,0.3738501462045797,0.7998794454490658,0.799583550234253,mann-whitney U-test,7.796204417568596e-297
logarithm_glcm_ClusterShade,0.8562584661959329,<,2999.5858965211823,0.797501301405518,0.7974683544303798,mann-whitney U-test,1.0121943371627417e-296
squareroot_glrlm_HighGrayLevelRunEmphasis,0.8561513100815548,<,42.628845853613726,0.7881311816762103,0.7884267631103075,mann-whitney U-test,1.522040949727274e-296
squareroot_gldm_HighGrayLevelEmphasis,0.8552074576890237,<,36.64449300699301,0.7860489328474752,0.786618444846293,mann-whitney U-test,5.503123022702099e-295
logarithm_glrlm_HighGrayLevelRunEmphasis,0.8544507754933496,<,76.9995147654158,0.7912545549193128,0.7920433996383364,mann-whitney U-test,9.700976428783855e-294
logarithm_firstorder_Variance,0.8543122413074113,<,5351.132093588729,0.7938573659552316,0.7932489451476793,mann-whitney U-test,1.6394001351897366e-293
logarithm_gldm_GrayLevelVariance,0.8542910611091081,<,34.078775350389606,0.7938573659552316,0.7932489451476793,mann-whitney U-test,1.7762969085776477e-293
squareroot_glrlm_ShortRunHighGrayLevelEmphasis,0.8537361399135659,<,38.962137510473816,0.7870900572618428,0.7860156720916215,mann-whitney U-test,1.4498975768475829e-292
logarithm_gldm_HighGrayLevelEmphasis,0.8535872509640128,<,60.78950524737631,0.7876106194690266,0.786618444846293,mann-whitney U-test,2.5453184775438094e-292
